KO_ID,AdFeMg1,AdFeMg2,AdFeMg3,AdFeMg4,AdFeMg5,AdFeMg6,AdFeMg7,AdFeMg8,AdFeMg9,AdFeMg10,AdFeMg11,AdFeMg12,AdFeMg13,AdFeMg14,AdFeMg15,MaFeMg1,MaFeMg2,MaFeMg3,MaFeMg4,MaFeMg5,MaFeMg6,MaFeMg7,MaFeMg8,MaFeMg9,MaFeMg10,MaFeMg11,MaFeMg12,MaFeMg13,MaFeMg14,MaFeMg15,OaFeMg1,OaFeMg2,OaFeMg3,OaFeMg4,OaFeMg5,OaFeMg6,OaFeMg7,OaFeMg8,OaFeMg9,OaFeMg10,OaFeMg11,OaFeMg12,OaFeMg13,OaFeMg14,OaFeMg15
K00073,191.423993,205.711019,130.3343112,82.24831643,87.17194437,114.0084491,201.8676659,92.49235141,76.33345272,283.1522664,147.5107899,190.0429035,286.0235565,38.07307586,144.8825732,248.9541557,98.47886222,169.2021582,83.31675916,140.5596021,94.7142516,102.4442047,63.15015129,219.9826033,59.60500721,111.6798018,32.3016206,139.0969152,100.9682852,86.61340242,30.03178192,71.84102562,82.89522055,48.62973714,121.2339964,99.02902063,35.46148538,77.4316038,65.81853211,280.9903152,47.95080242,77.27124622,174.5639748,113.1674707,145.197209
K00074,3562.57821,4526.738635,3700.347465,4638.19366,4460.541409,4961.137847,3779.713969,3791.624638,2093.475303,2582.159698,3110.330901,4444.26403,3815.770371,4193.913866,4952.749055,4192.033774,4519.400668,4601.457155,5077.332227,3773.252499,3853.087713,4746.185856,4963.905368,4305.817563,4571.603299,4122.035322,4257.356441,4559.346496,4191.671408,4702.866579,3200.498658,5582.694819,4787.197048,4602.711899,3161.619206,3899.171826,3278.416604,4260.738349,3643.773221,4082.074621,4372.522611,4299.608021,3702.30715,4629.899851,4828.452642
K00075,6917.090095,8386.800727,7483.079477,7479.168794,7717.258209,8340.441306,6293.621264,8326.882847,7293.558768,7470.77844,6934.159346,7385.177675,6872.993438,7311.257354,7914.619495,7400.236183,8179.945496,8197.305908,8182.708564,7197.121689,8928.507999,7899.822491,8260.96343,7372.49303,8573.123706,7988.964995,8068.773857,7576.568134,8899.003082,7858.778206,7281.852126,7671.596546,8061.934268,8264.059411,7113.724094,7771.294809,7056.955922,8617.77732,7844.786875,7728.778493,8205.818846,7198.02198,7505.838163,7628.284819,8391.595748
K00076,978.6252028,535.1958581,554.2136789,821.9401751,346.8214398,434.7645027,277.6466637,383.3621444,854.5113422,665.6571084,513.3252756,529.0566259,561.9812193,522.0097456,599.091932,1008.690067,585.3847226,799.8978357,538.9252419,820.6901247,497.0005993,899.9298768,864.6590501,932.8006567,632.3017236,882.596545,644.6196753,768.7838136,491.6952909,621.5551754,676.1836105,385.4050873,492.102573,554.0002578,806.6487126,680.5334119,592.9495439,524.9805187,684.5527035,666.6726194,580.4652505,795.3153154,688.4392788,486.0664634,476.5924432
K00077,2667.916749,2920.23684,2598.675644,2611.70905,3149.694155,2291.807441,2324.488333,4112.694163,3229.251234,4563.66015,2381.559775,2271.457091,3354.536824,2023.769341,3237.781297,2285.066745,2347.918127,3089.516646,2646.684824,2823.516897,4169.939988,2214.892892,2117.447209,3083.324168,2401.605207,3003.937693,2297.145319,2382.084944,3396.518108,2691.759784,4073.55416,3512.684151,2564.337142,5473.831705,3106.430595,3503.55137,2781.252111,2540.908087,3633.08759,2586.498208,2398.672863,3265.636714,3931.247541,2356.515639,2660.975084
K00079,0,2.938960196,2.562882605,8.476671756,82.52618879,5.796982835,383.2584602,0,0,5.250105596,11.53649188,3.202969815,0,0,0,0,3.179231341,0,0,0,2.380454918,0,0,4.924838123,0,0,0,2.536251071,0,0,0,0,0,0,3.406843182,0,0,0,0,2.62930957,2.621524741,0,8.619197267,0,5.481452422
K00086,3.378681694,157.0042804,25.02734383,9.634269456,371.6888128,91.4840794,5.592098429,419.0669881,4.260437842,144.8382149,47.23485185,16.0126592,6.205049114,48.22411391,221.4358118,109.8200024,212.0782968,57.16704094,388.8609174,1.417624706,290.3529542,116.2436028,181.3151292,103.189182,170.5882232,111.5372893,247.8092974,30.95431176,118.4068608,55.42226911,686.0854562,1459.881531,48.46908428,1136.113379,97.79802745,201.8786947,28.22197787,211.7439288,237.4242752,42.19322041,148.1194972,65.30800245,178.1941761,40.53501554,25.18792945
K00087,1006.262781,1385.217754,1444.341069,1172.590639,2269.126962,1798.999204,1357.672846,1487.550779,673.7831077,663.871904,1216.8571,2114.757852,1015.2641,1580.455472,1487.343069,1636.470108,1527.793301,1720.909863,1530.303348,1197.476879,1210.635507,1574.197981,1719.46364,1795.017894,1525.222876,1398.289296,1260.700613,1720.846579,1252.543516,1387.546114,1055.429977,1284.298341,1285.207169,1237.363863,1101.384181,1454.770398,936.3837878,1423.403036,1417.075502,1431.794814,1575.439752,1311.500336,1259.028148,1259.686012,1238.566921
K00088,8075.208973,8006.695919,8476.229718,8521.848993,8979.050736,9025.718039,6951.637442,9454.712254,8795.345377,8902.444737,8231.573744,8343.517916,8444.052616,8344.396721,8937.290562,8372.657096,9468.88035,8862.935593,8934.450429,8469.817627,11569.82254,8458.443988,9237.326222,8398.592399,8996.426687,10350.37616,9113.26312,9706.125706,10773.94608,11040.12445,9223.811621,8632.027997,9202.757156,9731.670893,8905.80603,9480.215682,8703.809276,9479.315542,9590.667297,8287.464088,8750.682579,8828.788107,9135.252917,8558.748789,9930.058342
K00090,180.4599491,166.0758877,94.72414107,53.56719882,102.1247159,64.43139976,48.65985956,64.92064567,15.88815589,338.6857461,161.2321777,224.9139897,177.1059132,28.73376548,95.88402189,234.2575759,70.11230752,199.8737752,106.2476992,108.2726585,59.24901356,104.9267644,60.38673769,287.2220903,53.52088732,123.3888564,72.2839865,110.6284813,73.3556667,73.09524057,8.9469448,37.86216243,37.95334316,63.94627047,37.2810805,36.74055344,23.0742715,74.34241887,45.99634243,279.7623776,44.42898617,40.01758016,103.2307884,29.73649859,131.0072089
K00091,348.1079939,920.2689588,541.6823257,391.0080207,1805.627358,1191.037883,1061.005483,1125.164027,110.4971443,156.8130298,855.5191461,1595.643249,570.4698908,618.6857403,599.5402425,524.5617721,987.84325,612.2903398,1164.425057,360.8832732,695.1552567,688.7774733,665.4340172,497.9546571,1056.873598,782.2998116,828.7380078,713.6840871,624.4790909,837.829239,242.9731234,2226.47522,584.5130298,311.4724865,469.8569759,398.9213279,570.525262,1106.09929,381.9482878,579.9220144,1253.422211,336.026843,218.5781549,668.1581533,948.1830227
K00094,170.2353808,144.1869118,48.80555692,43.77578037,90.80691457,28.99624353,117.1923337,53.77751901,9.920558433,252.4356646,107.0453002,150.9008424,173.3927857,32.87457336,91.65656746,227.7158573,55.41207825,117.8778934,61.98918171,102.3304427,27.65992574,46.47032886,27.67677702,143.8563666,21.89939965,48.6794575,12.489567,59.75904541,47.6149503,40.79691472,3.988576294,17.11895376,10.58562867,45.37275763,34.08806781,21.44854674,17.60924765,40.04043652,16.33522333,224.0444535,38.07632477,14.62651415,71.40437774,25.28334746,105.2691612
K00096,1203.695384,1589.97666,1923.613029,1573.43281,895.0302322,1611.593109,1370.042408,1212.772922,2088.777033,1024.661241,1139.980014,1374.872393,1516.509718,1615.223169,1202.275296,1388.50921,1727.09962,1526.612417,1209.70615,2077.554908,1127.73372,2136.052623,1523.685611,1402.7356,1699.92319,1448.049759,1806.639785,1502.313948,1395.042736,1527.74476,1602.823619,1240.509995,1704.744409,1170.164893,1658.491508,1628.359944,2153.645795,1762.748568,1702.864671,1677.753717,1769.186022,1790.311877,1555.177463,1762.371266,2039.634409
K00097,2155.48099,961.1480959,601.110538,2369.589593,1729.569581,1031.592745,1124.581237,1372.758201,2181.95167,2578.292427,1270.767512,1222.9402,1523.928807,1279.225766,1162.492503,975.818311,1361.062292,1108.343816,1196.220041,1776.309243,278.5171574,755.1814099,954.3888033,1373.482728,737.1240353,846.3056821,1553.224196,1385.292959,802.2863085,883.6519429,2604.454705,212.5228367,1049.07795,1150.839052,1624.192959,1593.194441,1630.487647,1049.587262,1586.977806,1166.926455,1275.060833,1277.992766,1149.569004,514.1110153,821.6798527
K00098,10.01650315,23.53466307,10.59632433,6.31472375,0,8.351192326,31.84867161,2.35903509,3.335691644,46.10614114,4.797212117,8.416230396,6.891302639,4.605731975,6.396698927,36.87444911,20.55826529,41.87510914,22.8955494,20.68574645,43.83380634,26.03588824,13.63668666,54.91534233,31.82440289,29.87075895,18.55374265,21.42809347,50.03225123,81.03318038,4.0636289,13.47292637,5.224155985,8.100523566,4.436819028,7.089455063,3.117557663,69.88425706,3.53740273,11.72702313,3.414078733,1.857859599,10.00795348,4.791346744,2.690149594
K00099,6900.488152,6832.607269,6789.592727,7260.405677,6930.78608,7656.243458,6141.080821,6443.157857,7074.489762,6071.673241,6096.12266,6657.888144,6464.287219,7147.818968,6634.756758,6420.343657,7404.276847,6966.267278,7058.818152,7331.71465,5643.273523,6608.687692,7506.368284,6594.249598,7135.86358,6319.022046,6952.546609,7591.208362,7543.068399,7118.681058,7294.480891,6043.237329,7539.358964,5305.100308,7137.039178,7649.968377,7185.363705,7351.686496,7801.805985,7236.71842,8018.550629,6864.950518,6413.700877,7212.806018,7572.596376
K00100,297.6634325,262.1622078,374.9816809,942.3132815,149.4093674,172.1621475,491.5981432,205.9939976,337.0033038,944.3746593,248.3837651,229.8584125,317.0542273,233.5634571,580.7999918,786.8264931,479.1896654,644.933757,479.5501165,576.8890202,506.3930104,816.7404007,443.5603568,644.9226679,533.1295065,655.2976272,404.3275294,535.8323811,330.735279,573.7045742,253.8040191,254.3057366,436.4751891,412.7802138,504.4872556,434.6944982,705.8285288,407.4510428,538.2959668,521.5482528,336.5247809,734.3680933,701.4832842,220.2346739,375.8252753
K00101,467.0004025,463.9623179,169.444702,123.9538929,247.5558017,170.0635826,75.77290309,206.8581471,39.75493241,877.1019987,486.683336,445.3695933,503.8207228,64.13612925,259.1205912,644.1877178,278.8063448,590.8654194,344.4575725,263.6202371,625.8318311,240.7423412,277.3288379,749.1153411,294.0657614,514.4369604,196.3275222,439.8601199,595.2980021,449.6410573,12.20348195,69.13124341,85.61369223,127.3554329,58.70928409,100.1208037,56.37572987,551.4523,110.6261953,676.5201288,133.3779212,60.80884263,207.6013036,109.4555701,444.8574366
K00102,29.80246113,64.64709217,31.34019145,31.44304213,45.28701358,72.71555061,38.00123733,47.0677868,170.8087498,647.6627025,189.648512,46.50878304,81.90260797,50.91251006,84.18842011,34.04018587,50.32983458,53.76591693,81.16756958,35.17797827,51.12108105,31.40102128,55.12417279,42.91860548,66.94998086,44.99140672,73.97370243,66.52626143,76.34967142,22.96719028,43.73531586,32.313083,69.33832316,36.3223662,63.83389672,80.35447321,44.12639325,84.69195262,61.38360251,76.48010547,69.16259939,63.32468011,42.3448265,130.2785608,109.5154633
K00104,683.4918793,639.488153,861.4848706,845.4018205,786.02708,796.5390333,724.0959275,707.4274067,1124.462318,1784.018116,799.80488,653.2184999,883.6128435,424.5989792,585.2738026,951.0988302,860.4385903,894.6531927,617.7742942,1152.806053,1127.279062,793.7378636,921.6369379,1005.091289,838.5571984,1032.155853,689.0133954,1551.205369,1425.022578,1384.926804,938.2885414,743.1770204,774.1717954,768.2872767,1147.963078,1212.383564,1163.879259,994.7421632,1166.019437,872.0544472,764.4063749,1178.312807,901.640828,846.899055,904.1386441
K00105,8.037625887,29.76117457,0,1.674404298,10.1462872,0.529577551,29.59660828,0,0,0,1.934262111,36.49364492,37.7105548,1.897451257,1.923717953,15.37465264,10.82077977,6.24917623,3.738755632,0,80.45875972,4.932260638,11.01152081,2.95355155,16.94754004,40.76934369,1.396224146,30.51695045,26.5117345,81.53225767,0,2.670876534,0,3.006144612,0,0,1.431679694,29.54451211,1.666173573,1.517951917,1.513457583,1.229505913,0.524932079,0,1.582274926
K00107,3.360737163,1.741606042,7.593726236,0,0,0,0,0,0,6.222347373,0,0,11.3694816,1.676583915,0,0,0,0,0,0,0,0,0,0,1.546416703,0,0,0,0,0,0,0,0,0,4.037740068,0,0,1.670977213,0,1.558109375,0,0,0,0,0
K00108,162.5083551,153.6376204,113.4581522,58.79892591,97.62412807,66.08714577,48.67233965,67.66267388,26.44438052,297.5076501,215.6174397,186.3329602,181.2007269,33.29192504,119.8849909,328.6505375,154.2660564,261.5382737,135.4553376,118.8930445,423.9636353,156.850121,174.1161812,257.800644,264.0040031,259.4410755,63.75870921,250.6105311,487.1418578,459.4081585,8.803342204,126.9805979,53.67295523,73.39970129,42.51650824,56.62076896,18.37467251,336.7277975,74.95156393,263.4665673,54.86747718,31.69605726,140.4589307,35.82848975,170.6368007
K00111,4360.437541,3730.807177,5224.719463,4250.475678,2855.813623,4456.671032,3747.696332,3544.626487,5108.545797,4949.891927,4384.843032,3827.191305,3932.383824,4662.439693,3770.646906,4516.848432,4656.824264,4343.458123,3505.481195,5442.786241,4262.810071,3651.327396,4053.852737,4054.081492,4576.524391,4137.268445,3522.945847,4478.421608,5240.943058,4578.227446,4721.75317,2790.218501,4004.528775,3475.451631,4899.409317,4918.475974,5038.045375,4503.501269,5192.733369,3948.329901,4607.994816,4444.704417,3576.258961,4581.127564,5132.855581
K00112,433.4805831,318.627177,236.5857267,184.9044378,352.6046537,296.6220563,151.5419926,448.9904824,1151.410221,1072.331018,279.8643458,384.941736,274.9827384,312.9959307,249.5453805,400.6560456,271.0885168,417.2514719,237.377484,913.5325058,241.3980083,190.1900309,220.2406513,464.1484627,142.9760024,298.2164307,271.3921759,270.6573886,303.7224611,224.6270423,1205.385374,95.23871915,196.1405773,343.3208705,457.0377566,642.0579237,628.4406217,170.1873104,579.1769858,470.6003472,208.682374,497.2085751,289.2652691,216.5433516,311.0086882
K00113,340.1543238,231.7945589,208.1109759,168.0808924,321.3038669,233.0534832,134.0490764,303.3348506,1119.384504,979.8350964,269.2822129,345.8051592,218.3481213,318.2062401,210.816126,379.8055617,216.2465059,396.6979901,165.2249846,726.6251705,236.846538,160.5917247,164.8858407,389.9441114,174.1048924,265.3510052,239.8979818,240.5875871,235.8013281,254.1267426,1196.449701,73.06858945,162.9805623,331.9452928,489.6743144,636.4101332,592.7332876,149.7380282,556.7489235,360.5339507,186.0919247,511.4057495,207.6607711,181.5349346,227.7626652
K00116,358.1283153,236.8834854,76.3079263,111.6664285,239.5703029,119.8790667,232.3635625,107.671582,29.43888033,463.9837106,372.117871,326.2225817,298.3609145,67.49625978,195.4893825,574.131443,259.0624621,463.1277008,198.8530204,218.5997751,862.3815361,244.65689,307.8516739,433.00517,330.4557308,661.4014308,100.6827778,749.4111944,1084.667583,1221.364922,20.58587761,68.74859157,110.8257902,96.00979924,93.2798431,65.84588046,36.48329585,606.21916,114.5733875,356.3161522,147.8764846,69.70019124,267.9071378,72.94535904,387.1397525
K00117,158.5955903,144.5511163,77.79329482,44.07443884,87.50581168,59.06085398,127.5587822,61.43160218,23.39587991,360.0373544,151.7902772,161.5872149,174.8646242,29.02362393,110.0429425,265.4722664,53.16536426,192.1765167,77.16577922,104.5556028,61.88585434,83.45855329,44.30143195,236.6605671,48.03981324,91.24279661,58.11585926,116.742915,64.57111037,61.74503476,2.77849129,26.3376908,17.44759786,55.31263653,34.47024269,42.80066024,21.25783877,61.0123762,30.81898471,254.5778681,43.04202521,29.85061408,81.95438181,44.03172682,137.4971102
K00118,0,0,0,3.535892874,0,0,0,0,0,0,0,0,0,0,0,4.167130295,9.439781662,35.6585309,5.362463127,0,16.86428113,1.479919614,4.066708565,1.23673065,23.13417139,16.62454783,0,38.70589008,20.75541441,24.42466416,0,0,2.353115406,0,0,0,0,10.11185282,0,0,0,2.794824014,0,0,6.834029854
K00121,340.6947671,239.6231324,172.4163866,102.5708278,167.0718455,103.0400528,72.86856866,83.12596382,50.68928845,400.2421359,230.6972895,300.6634736,258.8841337,68.71205064,219.2830965,525.1823929,183.2178514,343.0262588,199.1521791,267.6618619,252.522514,326.4041073,209.3593953,369.6397373,245.8539232,303.192315,170.4374006,326.8385244,149.0417211,258.4025101,34.80705841,99.45685956,96.86716853,133.0061667,131.9158501,100.2717526,53.95440083,307.2019995,94.24949956,309.3091324,132.815398,97.7151676,229.0791329,120.2489156,272.2526803
K00122,0,0,0,0,0,0,0,0,0,0,1.098713512,0,0,0,1.90095206,0,1.211135749,13.20192604,2.060960626,0,2.720519907,3.427977065,1.92153694,0,0,1.947627321,0,3.864763537,4.606442443,5.732316735,0,0,0,0,0,0,0,16.30368088,1.863353878,0,0,1.876997193,0,0,0
K00123,2926.628474,2055.948592,3478.814669,2287.137926,1383.673554,2163.664885,1510.730514,1820.829395,1684.820499,2455.266673,2972.82403,2622.128619,2655.236053,2621.278932,2117.103873,2640.798576,2143.158002,2667.054008,1646.091923,2444.652842,2326.886692,2248.304159,1852.509512,2303.182545,2559.655398,2394.164299,1622.289651,2375.47324,2404.308677,2514.238896,1110.980861,1430.155892,2276.126319,1437.068237,2161.260196,1755.251854,2110.946694,2262.958912,1905.817696,2802.460453,2149.615811,1919.450091,2571.551623,2594.814585,2849.891631
K00124,278.7288701,198.3559202,178.7273893,118.0706128,209.7835222,194.0799287,193.3649171,117.2037689,75.19979042,417.1983988,300.8496055,256.1563466,391.6442005,95.63480155,205.3115045,361.6124554,188.7357801,363.9190105,185.0021689,171.1106104,456.1085431,198.8022083,190.3920574,438.4152876,231.4848313,294.3577477,147.520172,288.6108621,455.6088855,425.2564784,59.77965542,82.11702644,170.2326361,107.3406777,166.5389878,162.9973662,123.6863846,370.1522916,164.3062785,425.9880507,162.5472604,125.7906671,318.8891082,94.94030424,288.3105862
K00125,413.1059266,363.7730002,968.8391269,722.9709485,227.5443829,368.4838688,90.63129238,480.4884957,415.9827603,160.7270149,412.9365392,679.0458871,440.7593028,600.253747,267.6801773,312.7046177,372.6856951,359.0956344,219.0084873,189.044664,152.0157245,510.7559273,396.4253802,157.260616,268.6103301,283.4607023,328.6075633,225.6142679,248.2946411,360.2678536,8.513622618,526.2326048,350.3732734,239.4238061,172.5536399,200.9270421,512.1121298,338.5717223,222.3138296,662.3462357,412.0799861,140.5261956,365.3607033,765.135164,654.6340224
K00127,365.8384906,316.5239655,317.5432733,180.3516231,236.6880485,269.0461424,284.3061041,232.5087993,180.383802,467.6564881,354.7097081,334.8170451,418.144845,115.0728545,259.9830804,452.5731035,254.9984528,392.4171612,190.2434744,298.2205365,208.2084501,240.386007,266.8410374,458.4144828,224.2469711,304.910605,181.6935232,376.7812103,469.5671646,301.6498686,388.7554828,227.1776758,315.2092339,170.6781679,330.5394098,437.9204536,268.2974339,271.0738523,509.5497969,509.4562802,276.7143271,289.0806303,347.5906845,456.2350152,342.9154621
K00128,3357.016082,2571.574662,3309.088072,2679.400917,2683.714253,3436.60466,2334.641629,2812.008849,3602.205139,3832.320049,2773.284873,3440.414603,2785.402941,3269.984241,3150.549859,4043.567188,3459.727554,3980.391914,3066.798983,3315.754732,2607.82978,3828.361166,3611.015417,3112.099945,3540.150565,3629.283308,3182.00833,3813.764464,2894.411055,3383.439006,2984.286723,2431.031608,3298.782924,2526.680791,3192.90271,3462.337772,2522.422172,3412.956507,3550.925149,2804.045593,3368.727606,2342.746095,3654.657519,2879.978668,3168.928017
K00129,10.00807758,0,9.045468017,4.986277504,4.118954164,16.59528419,0,0,0,2.882410915,0,0,32.67531687,1.886156904,0,9.72911041,0,0,0,0,0,0,0,0,0,0,2.655563573,0,0,0,0,0,0,0,4.542457576,1.845894275,0,0,0,2.887085018,0,0,0,0,0
