KO_ID,AdSa1,AdSa2,AdSa3,AdSa4,AdSa5,AdSa6,AdSa7,AdSa8,AdSa9,AdSa10,AdSa11,AdSa12,AdSa13,AdSa14,AdSa15,MaSa1,MaSa2,MaSa3,MaSa4,MaSa5,MaSa6,MaSa7,MaSa8,MaSa9,MaSa10,MaSa11,MaSa12,MaSa13,MaSa14,MaSa15,OaSa1,OaSa2,OaSa3,OaSa4,OaSa5,OaSa6,OaSa7,OaSa8,OaSa9,OaSa10,OaSa11,OaSa12,OaSa13,OaSa14,OaSa15
K14175,0,0,0,1.779844464,0,5.171275894,0,4.073905193,0,0,1.406664816,1.845293842,0,0,0,2.092099086,14.00869221,1.543131372,5.543689988,0,0,0,2.610885662,9.802342801,10.88722773,0,0,5.909473309,0,4.676266318,2.342917512,10.38905378,442.8169267,0,0,0,0,5.45673567,0,0,0,1.538579935,0,0,0
K14187,416.627303,534.5390654,407.2150671,390.6784829,276.4087497,324.6160263,335.3595053,430.1327967,384.2077781,481.7883807,382.9928636,453.7578638,244.0156238,563.8916155,446.4980035,454.9124186,873.6370885,175.8863855,1534.545269,526.6098157,1984.855937,1788.707987,770.8599268,501.6633804,983.0593699,756.3512573,924.0621217,978.2788553,328.9361035,416.493233,323.8735716,843.1898569,342.5122906,781.8451173,747.8229603,444.5348121,996.9250723,1437.783993,691.1743028,239.0827306,1293.405318,860.3540087,456.1488521,1092.974773,1259.503505
K14188,12.82552481,14.25104639,9.413838171,20.18848334,15.88129389,49.6629518,29.19143738,25.58921699,2.99283183,0,33.20692477,12.9385138,13.2808655,5.192353471,38.95115046,5.256398954,30.14701401,78.73682666,59.24349544,121.0559148,13.23732874,43.73027754,96.37720881,34.78657452,26.82106134,3.893380834,49.44929901,33.70478447,131.745531,91.53659617,89.50857649,37.26713614,116.875871,27.60654752,76.96664261,71.23674429,25.12249839,45.54810973,39.80067614,39.15088879,83.22598232,39.69686414,22.81168289,121.0834658,112.0683553
K14189,177.000324,222.1629572,184.1051921,319.7280102,191.935419,122.0438527,237.2838403,245.2134882,570.8295085,157.4787413,159.4196935,118.1371924,39.76793545,111.9290521,109.8760925,370.9947891,82.55384647,255.5090875,476.9043675,579.3521363,92.51642904,153.5521461,30.39924712,194.4497337,76.08783398,536.2548926,158.6285625,373.2833721,246.1859726,166.1247458,212.2646928,70.75534971,175.3236865,208.8499945,65.74732112,84.81924348,115.2013814,175.121759,250.1960248,86.3684889,261.9066924,179.7538943,135.0901404,127.8075376,91.18983153
K14192,1.794030222,0,1.312944688,0,0,3.714026977,0,0,1.404457395,0,9.218097598,0,0,0,5.601789053,0,0,0,0,0,0,0,6.173976684,0,3.625640098,1.740058473,0,0,0,5.035577198,22.16124329,10.90015772,0,0,0,0,3.648646,0,4.570218122,2.674992046,27.88992862,16.7097583,3.42720733,10.24504738,0
K14194,11.47961905,7.946861525,12.71042198,10.27587298,6.444538442,8.389653616,22.24986529,7.051671966,5.941005056,8.249180343,17.10575802,13.6912587,20.96935569,13.41481942,9.501797503,24.44271574,28.95062017,15.32770951,11.67988485,12.76372676,7.492501105,5.625041486,10.64744784,19.9707564,11.76004664,9.93324991,15.71682981,52.69905739,6.290985781,11.83444284,55.08752726,38.89846469,23.85397881,47.4242727,10.49459943,23.69534056,31.06053389,6.500340869,16.05965962,22.83093515,15.49934331,12.80077294,48.53230646,54.69248905,123.0037124
K14195,0,0,0,0,0,1.590456528,1.99599922,12.43551234,1.404457395,6.446314493,1.562097392,0,0,27.87240281,4.250000964,8.94605228,447.3827598,77.21019859,9.007444247,369.4033717,16.4812591,7.378059868,130.2252361,83.04665312,1.841145362,24.79553689,28.83493766,103.6577393,28.51466601,35.3582819,78.42896101,255.673164,161.9131263,33.79253347,44.49654089,35.61700296,15.69121194,30.42016377,48.41315276,12.42039971,113.301783,12.95617676,11.0006104,95.81656841,79.58768358
K14205,35.89886497,15.1991632,41.45677603,79.59915183,57.91952884,141.8840001,162.0742539,230.5151565,44.15127251,44.95805831,78.38228445,102.0986533,7.538959523,55.23657737,19.66397219,55.62065837,128.6101899,73.09923216,82.3058668,136.5850485,97.40371483,31.97579326,106.697007,70.31422527,48.76400829,24.17926135,80.00629123,97.15236124,215.8293513,183.9012127,155.7020498,56.93917244,208.3556528,137.5428361,419.3186651,153.0901033,77.30787112,121.1198439,75.86166592,162.9156943,133.5166057,90.33642837,55.4536521,321.5795431,203.2357128
K14257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.14302443,43.38385429,10.29206665,0,7.204971781,0,0,0,0,0,4.073014731,8.412622584,0,1.504557252,21.55820279,0,1.795380636,15.38984389,30.78993606,16.51784508,0,0,11.61314034,6.934699693,7.873108988,0,2.248370403,1.300663829
K14260,1606.409534,2147.166855,1270.279193,1874.580637,1642.008399,1938.364134,1944.807011,2198.487051,2610.522851,2540.139777,1642.433066,2077.37291,3024.439917,2963.671121,2644.877771,2431.150449,3466.968847,3760.774301,3783.189891,3200.40189,5067.012248,5512.915022,4125.79735,4543.280448,4321.61818,3031.144551,4068.87993,4829.833682,2038.656333,1814.327493,2250.218662,3337.915053,2532.642784,3788.489623,2738.799624,3316.985087,3774.001035,4850.62838,2510.257865,1220.425136,4147.943002,2934.529733,2001.836016,4699.84328,5493.264064
K14261,88.04758225,114.2147541,57.10078484,46.71412112,144.2213875,93.36120872,157.1259899,142.6648332,38.13531883,85.07156717,258.7485218,146.7587819,182.8457605,172.5963696,191.1073513,124.742524,62.59254316,45.01236546,34.33851061,57.0055372,114.9949679,47.35251418,32.92886046,43.54690385,39.75161418,47.98568344,97.35722965,61.9580823,12.55672624,30.33220751,136.8507056,134.5750114,32.88094128,116.0894091,60.48139525,77.79650247,112.2001601,13.82121687,254.8713095,117.7138589,94.34204314,49.52623223,163.1639281,71.57567448,86.3583328
K14266,8.111100368,3.648786818,0,17.26965589,44.62400745,36.69131831,23.59789503,45.80414043,299.7491958,49.95803322,22.46427029,61.50016151,123.1541792,144.2637021,234.3278821,2.493153654,1.887551281,36.64584944,0,27.14995676,127.5988726,15.35694615,29.75222925,44.17326392,8.745827378,5.087135928,124.550166,405.677278,0,12.32069789,4.401181494,23.22077455,115.0943485,18.57540755,0,63.5794471,0,2.281236177,4.090345219,11.42383406,38.59728962,0,2.238266174,5.590611752,137.0331758
K14267,729.352159,675.465444,621.020149,1003.631222,860.5109947,796.3636569,889.1726615,885.2426117,989.6720065,889.0513044,741.3496325,619.6486146,473.6389922,781.7877047,845.8339095,1077.986974,1062.975963,1183.370595,887.2667972,1432.537824,862.4564901,1498.598656,701.3267819,858.5458193,542.2366521,1089.469283,767.0819107,1250.4224,798.7757669,557.7380145,1006.272469,783.2690344,1290.249304,839.4589929,423.5415985,719.6058082,864.4516362,719.8894056,1344.319986,535.8240241,1050.257389,927.5855963,775.3829478,1556.874069,1887.621447
K14274,10.02662205,11.33772657,28.51797979,10.28925682,33.85862246,64.62397114,53.94615214,49.12233598,15.87782117,64.25357423,28.03249305,54.10734046,184.623261,65.86913715,96.58939556,23.00622222,52.91653322,105.9491812,37.76235029,126.7799495,79.89143908,162.1740477,80.92055667,59.69226742,27.14381776,7.374761839,58.15946856,77.3609414,55.26371306,60.55623258,79.16360642,62.08478239,136.9502785,118.8304598,61.57363392,117.2845707,14.3258309,37.69422823,11.73276168,76.58390923,26.8553335,17.44618101,143.4225744,73.03378213,201.0705433
K14286,0,12.92540511,0,0,0,5.27627642,0,13.81005361,0,0,0,0,176.466407,0,0,0,0,5.538739388,13.26525819,8.52403054,0,15.91927256,18.74242922,0,26.59178063,11.12394524,0,18.85403389,0,8.392227946,7.475022538,6.629205746,43.41765964,10.03489534,120.9241849,20.18747507,6.080786318,16.87390569,0,54.67326522,10.49231487,0,0,5.585237589,0
K14287,642.2435169,608.673061,248.1533048,933.7311569,2030.972474,2854.33001,2268.154604,2034.683499,1100.306309,3080.667516,742.860602,1789.822412,1250.127689,1665.775483,1093.077416,656.6640298,253.1207313,442.1110093,541.0369276,1208.979091,983.8327564,383.9948084,1578.839787,521.4795551,147.3830647,662.2485972,542.3452268,1505.078338,326.1763784,163.5155874,674.9948193,585.4249837,899.3007229,436.9561628,276.9358176,2098.488853,429.7688127,819.1758399,559.8935985,265.8666053,840.6496245,241.9033493,478.6033791,287.7551202,585.8268326
K14288,0,0,7.211949696,4.737895827,0,4.432072193,0,0,0,3.953739556,0,0,30.45745155,0,14.33428498,11.5295286,0,0,9.904726112,0,22.65634069,20.43496481,0,12.53808756,4.978871965,0,33.80588828,0,116.0562756,0,0,0,0,30.39301259,42.81796567,21.70557319,23.21318766,28.74743144,0,0,32.90153497,4.123394227,0,0,5.733912372
K14310,0,0,0,0,0,0,4.913228849,5.249070152,0,0,0,4.755180286,14.64300555,0,0,0,0,0,0,0,7.127792399,6.428936996,0,6.027926714,4.532050122,0,4.643665972,0,45.6222994,24.10075718,0,0,0,0,123.5133625,0,4.365692741,13.62892382,5.244032332,0,6.187775438,0,0,9.022306875,0
K14318,8.376395171,0,0,4.672091718,0,9.233483734,27.29488364,27.73898861,0,0,4.417806688,5.15144531,162.6951013,0,40.91084195,0,0,4.307908413,0,14.91705345,7.721775099,22.63521567,6.39985388,6.53025394,9.819441931,0,5.030638137,12.37295974,109.1450149,40.01944201,5.74300512,5.800555028,21.36962936,23.4147558,69.69069934,4.963164602,4.152732119,26.82848115,12.07219943,28.97908049,11.77186547,4.295202319,0,12.87329152,5.6542747
K14319,0,0,0,0,0,0,0,5.459032958,0,0,0,0,45.68617733,0,0,0,0,0,4.952363056,6.36460947,0,6.686094476,0,0,0,0,4.829412611,10.55825898,31.63146092,18.7985906,0,5.568532827,0,0,64.22694851,5.426393298,0,28.34816155,5.453793625,0,6.435286455,8.246788453,0,4.691599575,5.428103712
K14326,20.0707131,0,9.482378304,3.114727812,0,5.633990075,5.98799766,23.35638513,2.32775809,10.51724505,0,3.434296873,51.08506175,7.115447349,14.52246338,13.14099739,34.44292316,0,5.158711517,4.419867688,31.71599151,39.42718141,4.859148316,7.969123452,9.819441931,2.883985803,23.47631131,20.1633418,73.15892267,6.527288403,15.26150435,14.81271679,78.35530764,20.81311626,44.60204758,10.12738332,14.6961879,7.382333738,3.787356684,29.06605867,6.703423391,13.42250725,0,9.221953025,6.361059038
K14328,0,9.290134922,0,0,0,3.4625564,0,0,0,6.177718056,2.945204458,0,11.89744201,0,0,0,3.637468615,0,0,19.88940459,17.37399397,5.223511309,27.33270928,4.897690455,3.682290724,12.97793611,7.545957205,4.124319914,12.35603942,9.790932604,4.90548354,4.350416271,0,5.853688949,0,4.239369764,7.094250704,0,8.52155254,0,0,0,0,10.9959365,4.240706025
K14333,0.877408223,0.812252234,0,0.91910001,1.735660534,0,2.094163116,0,2.747517746,3.240770127,0.772512645,2.026798155,0,11.54802111,15.71282923,9.191517297,17.17362231,38.98304006,41.6079683,10.43378602,4.557113173,12.33091194,93.20005786,0,2.897540242,1.702024408,7.917069855,4.327155319,35.6502121,5.13622694,9.006789451,7.987649547,7.473531578,6.141575291,0,12.23162424,6.512754745,7.261311874,2.235161322,0,1.318706241,1.689915667,5.028443541,185.5489176,47.82960238
K14335,12.78760104,14.84193908,27.2334985,12.44959269,5.52825117,9.768540123,7.481190196,14.68257575,19.79560649,7.576190494,10.03619064,27.20988129,30.18408624,7.485988128,0,14.20865389,12.91128755,131.2891763,14.39659299,115.0996174,35.32844043,23.33279725,11.61834356,37.61581747,18.7667355,15.12069509,32.86808218,24.00365097,206.3577312,81.28903548,17.65005131,16.06270242,83.32974874,17.05064017,34.92643823,41.33678374,15.10618829,16.36710954,7.390716896,22.24515773,6.239610206,32.24594321,45.3760079,13.85528254,14.97177458
K14337,68.06097919,66.28049572,75.24051499,67.42138698,94.62404057,126.2842906,207.1779921,117.8224387,55.67453911,34.61900968,42.17491729,115.1889367,45.58386328,96.95600634,48.53214529,114.4973199,267.7886681,401.1367894,102.1694632,444.4655056,207.01962,301.2708101,204.345856,192.4886458,68.39044141,81.70922187,205.0064386,268.8338256,652.6566243,394.3860498,257.7308173,192.3335351,800.7086232,224.979442,211.8074401,265.8214909,92.67447139,313.2973996,56.8195771,99.81012732,306.7311038,197.5966893,208.7149447,465.4738014,770.4175888
K14338,28.44667372,25.33782364,0,21.15541458,40.99607959,76.80528963,24.93362363,30.07241997,2.089083591,2.687587311,9.615057192,50.54159423,97.33258256,30.35207028,28.94914793,0.95354176,7.5994988,14.57953502,13.21543667,54.26428885,87.10825333,47.52251679,30.57133611,38.91937327,1.831605749,2.7934571,10.38179298,12.73662585,6.739657866,0,0,12.42498874,74.94913776,15.63302071,0,49.74239578,4.834471163,20.81794885,0,5.927539192,6.009129369,0,3.485625637,30.97190641,68.18967232
K14339,60.56535035,50.42841875,34.02836048,54.89813504,84.03770363,133.4148854,146.3004556,134.1639497,124.4413635,38.35900814,45.07309363,86.09616026,60.63665502,104.2346293,40.32238833,113.0595848,212.3656706,332.771836,101.6490099,552.2259308,105.47428,320.2977924,202.4791285,183.2108008,121.2814592,96.22120479,204.7193133,208.5118923,972.2682932,466.5407907,247.700937,208.3326133,595.373176,250.6068007,300.096589,308.8780103,116.7305994,269.5762064,115.0852117,207.0454337,239.0143604,206.4447779,290.1443845,455.0900978,520.7979606
K14340,3.23286654,2.992795143,0.859141658,2.257655058,9.173220802,10.86185928,6.261345705,8.243506145,1.465876815,0.864520311,0.948790698,3.407350407,3.329896307,7.841513405,3.048447123,1.411113813,0,7.116791148,8.411240913,20.40014244,7.438560493,51.9638342,33.37235719,14.3288136,4.278077251,1.305955835,2.278024817,2.814432219,2.486750072,4.110478994,2.961801383,13.48590481,26.95941422,3.063853065,0,61.43945685,5.42601928,12.48555773,5.660172672,3.280650622,7.49031379,1.944997277,5.144403455,3.688364446,0.853475426
K14347,1554.168997,1882.3519,448.9436198,1349.019745,2140.422145,2548.576038,2463.14487,2180.818557,3062.649813,2981.774561,1293.052415,1939.163196,2084.516631,2793.650318,2394.32604,1775.111255,2300.903241,3475.372298,2431.697826,1996.88633,2083.695753,1968.705526,2050.750345,2017.14321,1436.939514,1305.416319,1895.153465,2304.625948,2089.379446,1300.981235,1307.454727,1520.398741,1432.487065,1295.301456,1339.321826,2232.316548,2133.488179,1271.688739,2395.441069,900.43182,1893.714598,1412.163184,1485.665664,2152.603515,1849.524987
K14348,363.8211147,265.7685193,127.6179183,257.1082517,336.4649646,295.4248563,489.9117267,468.9501646,310.4545777,474.8179035,423.7138566,314.681377,312.8477006,252.8059794,359.9286722,362.2782595,99.73060538,94.26387211,44.51260649,144.665393,99.14412639,62.4177386,141.6525255,90.55079758,58.67709301,257.1265726,127.2856771,417.9391646,25.39038642,47.79706731,415.6523529,210.3608225,69.89144234,179.8554199,64.00937437,111.7137984,305.2972289,107.7411979,800.6563224,208.1900636,265.750466,302.85565,279.8082004,156.1998963,115.4119083
K14350,0,0,0,1.955759324,13.396694,7.730358475,2.228092153,2.380392278,0,0,1.643835047,19.68222403,61.45418673,0,30.39585358,0,0,5.409931495,6.478381905,0,9.697112915,2.915448172,6.102186257,11.28229074,10.53773515,9.054374032,10.7972597,13.81167599,41.37836457,36.56385487,30.81431859,0,23.85446998,0,85.20594121,2.366159868,3.959581788,31.68940893,2.378107685,25.03351435,5.61216842,1.797991669,1.783343349,6.137266886,0
K14379,343.7963639,214.3695618,22.12632921,383.8955956,914.5066414,1102.929818,780.237946,1054.934929,373.6118501,188.5419835,175.7219668,727.3441323,345.3810688,393.9696045,228.0738151,238.614654,68.5868412,128.6866293,284.9006756,296.3758048,223.245937,122.2229074,673.2484787,124.6924994,60.93481018,687.8608904,292.7453897,84.93828631,105.3003507,34.23285709,102.208731,71.66011908,123.4639085,88.74439817,77.1034373,631.6551447,60.50605676,44.53645234,61.16486237,29.80225434,93.72789742,12.1852342,69.28729619,103.1374147,32.40246177
K14391,0,0,0,0,0,6.271800272,0,37.51368482,3.491637135,11.5255238,5.334709962,13.99637971,15.86325602,0,0,0,0,0,5.158711517,6.629801531,65.45734182,0,7.288722474,17.74257674,14.7291629,4.325978704,6.83407445,5.499093218,32.94943845,0,0,14.15335427,37.99045219,11.23908278,0,23.03657532,9.459000939,20.05766148,5.681035026,0,27.86600456,0,0,0,5.6542747
K14392,1193.632507,1235.721139,1227.956634,1174.93399,1168.524577,1556.504371,1185.732948,1589.375069,957.2508621,1472.789685,996.6670898,1570.500735,1097.26445,1744.18753,1262.833371,1087.563941,1831.286162,472.63797,3560.225314,1443.538798,3686.343039,2699.503262,1987.748945,1274.871848,2260.062926,1846.724182,2219.889964,1726.607443,1196.054065,1254.668918,1168.972898,2101.786198,787.2374758,2215.459526,2529.44455,1613.521366,2275.869045,2705.090889,1240.550778,1087.553145,2764.633601,1731.142969,1171.919473,2030.163828,2024.077206
K14393,1757.458776,1919.721658,1347.283346,2260.283526,2401.38078,2564.687525,2824.165878,2899.903585,3096.930826,2493.259485,1804.389149,2438.904744,2663.535129,2839.320617,2961.270954,3051.418861,3171.716902,4287.073091,3105.284852,4212.469532,4427.061721,4664.418559,3742.831256,5141.807964,3987.816922,3362.410265,3811.834644,5061.079013,2676.312343,2025.84258,3064.424503,3347.633009,4355.482223,3757.570888,1663.765789,4100.3499,3715.028733,4398.529248,2972.305053,1809.730746,3944.288501,3164.122458,2490.284348,4543.585407,6213.316323
K14396,7.298441129,3.378230881,0,0,0,0,0,0,0,0,0,4.21481889,25.9580553,0,0,0,3.96814758,7.049304675,8.441527936,0,0,11.39675195,5.963500206,0,0,0,4.115976657,0,26.95863146,10.68101739,0,0,0,0,91.23146095,9.24953403,0,0,13.9443587,5.927539192,10.96923828,0,0,11.99556709,0
K14402,0,0,0,2.850767828,2.691744726,2.816995038,3.247727544,24.28807037,0,2.512970056,7.188295627,0,48.39637429,9.768665005,8.861164094,3.563660308,2.9592965,0,0,16.18121052,4.711591586,0,8.894712172,15.9382469,0,0,0,3.355378913,10.05237105,3.982752246,0,3.539321712,0,4.762323213,27.21480869,0,11.54318759,0,6.932788507,8.841075405,4.090224442,2.620801415,0,2.981948882,3.450065919
K14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3406196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K14414,483.2153319,591.2124918,572.6132968,687.6488716,447.6525833,220.9867711,562.7307934,668.9096217,957.9047594,451.7075537,723.1850363,513.836444,285.6277565,510.041119,414.0175476,906.0923673,227.5525417,347.5147709,506.1159337,1096.068171,186.8420286,262.1846815,55.25967504,500.1314504,265.7465449,1160.158895,481.8442731,421.0932801,248.4015532,539.7532368,969.0237937,248.7387597,133.5441164,432.6843549,277.9642663,186.3341589,465.2549871,295.7193414,1101.593999,550.0256864,490.5025102,858.2404203,577.138331,360.799263,247.4707799
K14415,1180.682686,977.8422629,869.2978225,1314.219327,1320.409846,1487.575476,1696.05085,2397.498809,1422.091598,2135.146004,894.7038559,1382.657377,662.0750803,938.2597539,919.9680568,1702.747517,733.6506172,1059.391953,1006.329344,1977.533746,1013.404733,1051.117893,1011.205782,711.5975299,741.1258032,1901.425157,1325.161854,1096.607417,1821.869497,1532.547356,1739.26069,834.8100056,1146.247115,1049.352202,1102.326321,1176.196123,911.9094923,1348.167113,1605.135171,1018.734999,999.9346703,1556.05063,1021.616825,1020.029601,1404.748774
K14436,0,0,0,5.901589539,5.57238382,0,0,0,0,0,0,0,20.03779707,0,0,0,6.12626293,0,0,16.74897229,0,0,18.41361467,0,0,0,6.354490278,0,0,41.22497939,0,0,47.98793961,0,84.50914278,0,0,0,0,0,0,5.425518719,0,6.173157335,0
K14438,16.21366918,20.02272141,13.07940136,28.22373202,13.75957372,38.15726534,52.98389603,72.29513186,10.49867251,29.98308339,19.02749214,82.40684977,349.6240656,77.13538544,129.8749567,55.37728865,60.41117756,23.0754925,44.70031064,56.77104968,138.9442307,76.45043219,154.7177717,130.707747,46.57651829,14.37647675,83.09351375,57.16849514,460.2732184,131.2340319,69.55276315,41.52293308,346.509561,68.27518834,580.037641,47.46599255,38.15556733,156.7645227,66.57329318,144.9668447,87.25701908,22.1398443,14.57645676,74.68663261,49.79876079
K14439,0,1.780145614,0,4.028629984,3.803902727,0,11.47400749,0,12.04301192,0,0,6.662947227,0,6.902410003,0,0,4.181999845,0,0,8.57507264,6.658297091,3.00273704,9.427329667,2.815438824,2.116765925,0,4.337795759,0,0,0,0,5.001676192,0,13.45997938,0,2.437002978,2.039066071,3.18280257,7.347925543,0,11.56039483,14.81459004,0,8.428023188,0
K14440,6.235561353,0,0,0,0,3.734892297,3.720697575,0,2.824695211,0,0,0,12.83319588,14.92171483,10.15162488,0,7.313823662,3.485049502,0,0,10.7954914,20.23989546,0,9.129675411,3.971909096,0,4.069729729,0,110.8929939,4.562764709,24.29891967,8.747340755,13.2782163,18.94227435,85.30196336,0,0,5.160466302,12.53831141,29.30468814,9.371776391,3.474770416,5.956020505,0,0
K14441,9810.94611,10832.80978,9688.749465,8532.244728,8805.510181,7811.518343,8067.450985,7316.117672,8715.495093,7539.816872,10030.52182,8196.370454,8866.772847,9332.507225,9137.759493,8121.08577,7913.262683,8194.989945,8237.238277,6485.627851,8730.531576,7872.97483,7410.136221,7674.255261,8584.749896,7225.102893,8444.017136,7657.751188,5130.350161,6263.72318,7415.613138,8834.299138,5454.811358,8405.508258,7106.452883,7832.425673,8926.102215,7497.293178,10318.59679,7685.922634,7257.852255,7594.322154,8359.862479,7228.878834,7138.290913
K14445,3500.577468,5628.480741,2737.203324,3544.461789,3863.146526,3348.59692,4030.951258,4167.957941,6742.909254,4435.186881,4239.682099,3692.388099,4673.286342,5693.013435,5912.173827,4987.349097,7476.999204,6446.263729,7381.951159,4608.5477,7671.305292,8028.022948,4225.609263,6003.669098,6942.666886,5796.256134,6423.803101,6291.759008,3468.481135,3861.301785,4261.856657,5475.652523,3685.965046,5010.078207,4777.120993,3498.456694,6762.912603,5757.133581,6379.398115,2359.954101,6809.758168,5093.766374,3893.863618,6380.050051,6705.163573
K14446,0,1.564654303,0,5.701535656,22.27073376,28.83369535,12.73438734,27.67449707,1.551838727,26.58310616,2.976206611,11.04244427,22.45331234,23.47881269,19.48381059,0,0,61.80159887,11.98494721,22.64369935,7.763166389,11.25165108,17.67489492,22.30719191,1.614154838,10.63718037,16.536455,12.24221225,10.05237105,11.94825674,0,32.21690768,45.64724309,16.04155012,8.450914278,54.71830542,4.44070116,15.95835158,0,4.420537702,18.60610274,0,0,9.58129548,125.4420618
K14447,19.12590355,4.518355596,0,8.391618719,32.04294533,64.40482098,23.12631929,42.44616831,32.67573703,22.00542546,2.929944332,23.23972759,34.17090827,53.71955744,22.45375562,4.696853647,6.211765117,25.94316628,11.23464681,21.56275996,121.6533521,57.39858278,52.54414467,20.86513202,14.13481775,36.9893844,58.63005889,38.76450925,30.85793594,0.703540067,4.533649751,18.54719096,130.5859218,30.01627118,7.211109489,65.20411447,13.26436671,21.69340349,0.612327129,1.561746853,36.30096217,4.166603448,9.818149934,29.54174909,180.5812867
K14448,5.372235817,1.70853056,0,0,19.24650378,29.00112452,8.483879652,6.573933219,1.444815366,38.49842481,1.624940391,21.13711685,6.416597939,20.72876971,13.20439197,0,2.006879236,11.4107704,2.086669827,12.80671832,27.95454258,24.91658939,17.64965674,2.641451032,0,44.39634018,0,4.265252889,19.04578277,0,0,6.65185854,30.73384896,6.386667215,0,6.723196759,0,2.739835202,0,0,8.321491106,0,0,0,30.31094334
K14449,0,0,0,0.934418344,5.436563674,9.382927402,1.079526339,0,18.4327651,10.31410319,23.56163567,3.180457539,0,1.082349738,1.515387483,17.74328856,2.923636746,18.51772827,14.57517648,10.75708643,6.264425996,46.63564545,1.478276107,5.337772785,0,39.25064058,44.83768031,30.88921143,30.26586508,1.323844408,9.156902609,23.78600633,23.11531739,9.717816959,4.523024543,8.058177432,7.633813434,3.037923008,5.697037942,5.836631705,16.20151343,1.718080928,24.7572152,21.90128408,31.6066008
K14451,3.293655484,0,0,1.725080019,0,0,0,0,0,0,0,0,0,1.970431574,0,0,0,0,0,0,5.702233919,0,0,0,0,0,0,14.21304093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K14454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.504098525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K14470,4.940483226,0,0,10.35048011,12.21637991,12.78482363,5.895874619,3.149442091,1.933829798,0,0,2.853108172,8.785803332,5.911294721,4.021605243,0,0,7.298103664,12.94112971,0,0,13.61421952,0,0,0,0,0,6.091303257,0,0,0,0,10.52043291,0,0,0,0,0,0,0,3.712665263,0,0,0,23.94751638
K14475,42.98367535,1.90872756,4.66611501,45.61899603,62.18707303,142.5150881,126.5050524,104.9440873,6.428105023,67.32424088,2.210574989,57.35789853,30.32268407,54.27274171,17.69599826,14.26709436,17.6807657,14.2180654,12.78688859,26.61551808,33.8788217,16.00138146,37.93295291,41.19363702,1.13483117,0.499952595,8.944187586,92.04818825,0,27.44751367,42.43179937,15.51976724,24.53009272,39.87101697,41.92580449,68.23845586,5.191197032,8.968106749,19.86486593,120.6242959,69.37514589,2.914275488,23.06068509,5.254424219,33.68138337
K14519,1.360726312,19.47419886,0.532274874,1.398713529,1.32068972,4.146429286,0,8.512005652,71.59970448,0,0,0.771110317,0,0,3.260761008,22.73037386,10.88519568,21.52371948,24.80431823,105.9309114,3.467574681,18.31242854,1.091035381,17.59502933,5.24833416,45.21774226,36.72980945,2.056590558,6.161334363,9.770577235,26.84524528,6.177256917,7.514594938,1.168303824,0,16.95449137,23.81660415,0,1.274250847,12.01173135,5.055381353,6.442803479,7.676753005,9.198885774,19.04350315
K14520,1.690165314,0,0,0,3.293897991,2.228250975,3.974256225,3.495238102,2.891039082,0.87860879,1.157097095,3.035810834,0,2.710929705,5.50324928,2.836201229,17.0718527,10.91906687,3.0400929,19.09382841,6.197850189,16.55715185,8.552101036,10.282905,5.237035697,2.768626371,5.366014013,11.59203107,3.514606768,6.266196867,13.08994199,9.75260594,63.5497031,24.64459446,0,22.28853783,3.810151957,46.68564726,0.605977069,2.318326439,28.97652482,7.330478625,4.544223052,58.42471666,147.9753966
K14534,1811.148863,1339.508686,2076.763529,1458.75072,342.801676,154.4448064,216.0284723,192.8672974,100.1463406,96.48590346,1486.719753,465.7464532,841.4869309,230.4282451,101.5768637,1137.842695,250.5987552,215.5408725,269.9741454,456.7284564,184.7273073,167.4030764,159.79992,204.2359157,765.7556138,597.2183271,367.3929788,46.5301581,1031.619882,1500.348135,1236.907193,800.1813938,696.5649484,837.704226,583.6465152,385.7398446,496.5730361,334.8929544,568.5765444,1930.426158,169.0993502,1093.234095,1431.015807,276.300306,297.0779857
K14540,1118.318781,985.3936428,1948.025319,1473.170551,694.9503492,824.4552404,974.5819511,923.911616,737.6539779,1256.507285,1262.606378,1303.167253,809.155351,827.0177335,790.9992991,1435.90118,1198.898615,1071.487335,993.0043117,1232.259262,681.5416714,893.5690983,898.6559761,1036.771161,1273.674563,1373.137648,827.4256031,1316.145872,1288.71725,1441.397078,1757.380254,1015.166944,1040.755469,1596.274966,1578.17294,699.3256768,1049.52564,1295.070064,924.9791205,1307.816361,2044.281145,1345.272076,1205.237835,1372.541352,1028.559776
K14541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.33628318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999261182,0
K14544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.68272276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
